,equity
2021-06-24,1034892.5340722122
2021-06-25,1045422.2284808524
2021-06-28,1047672.1434164387
2021-06-29,1047315.7754920741
2021-06-30,1055888.0676357765
2021-07-01,1047068.6931328208
2021-07-02,1047144.4113159783
2021-07-05,1048705.753419686
2021-07-06,1047994.2741568723
2021-07-07,1045222.1407846852
2021-07-08,1051221.7409500724
2021-07-09,1051454.6533610725
2021-07-12,1053362.5057491267
2021-07-13,1055628.734917982
2021-07-14,1063007.1245283186
2021-07-15,1066945.5503654247
2021-07-16,1067471.3296079442
2021-07-19,1074755.5020704505
2021-07-20,1074907.817330584
2021-07-21,1073629.618472534
2021-07-22,1074352.9067759372
2021-07-23,1075422.3585266585
2021-07-26,1073778.121424404
2021-07-27,1076965.6942752998
2021-07-28,1080744.9611179307
2021-07-29,1081610.5865249448
2021-07-30,1083704.6876267632
2021-08-02,1077735.6961495983
2021-08-03,1080937.3712471512
2021-08-04,1077428.0299345744
2021-08-05,1073534.9280129094
2021-08-06,1073039.3086725695
2021-08-09,1075350.9290584885
2021-08-10,1074204.6430802762
2021-08-11,1075205.7539273032
2021-08-12,1078901.0073300183
2021-08-13,1086307.0266545946
2021-08-16,1096508.2534814135
2021-08-17,1099381.3686286772
2021-08-18,1102623.7170548341
2021-08-19,1105910.5991871548
2021-08-20,1108382.0087677536
2021-08-23,1108847.1094272258
2021-08-24,1104844.6312379604
2021-08-25,1113001.6731588494
2021-08-26,1113097.897612465
2021-08-27,1112784.557453096
2021-08-30,1113777.0836822889
2021-08-31,1112574.9879882745
2021-09-01,1113150.233225542
2021-09-02,1117788.0053148037
2021-09-03,1115946.251139146
2021-09-06,1114315.5063111172
2021-09-07,1111966.3397183348
2021-09-08,1115470.5099651054
2021-09-09,1118784.8431604328
2021-09-10,1124662.9497459605
2021-09-13,1131506.4063644076
2021-09-14,1130649.953399281
2021-09-15,1124314.997951224
2021-09-16,1121105.118282898
2021-09-17,1120056.6688569551
2021-09-20,1119620.3814030935
2021-09-21,1123764.4771763426
2021-09-22,1119681.7332106032
2021-09-23,1119287.4880806122
2021-09-24,1122644.3852641087
2021-09-27,1120214.874792641
2021-09-28,1124564.8244534193
2021-09-29,1121195.967010172
2021-09-30,1121902.5245834573
2021-10-01,1124812.9954951133
2021-10-04,1121024.8910103415
2021-10-05,1119981.575973799
2021-10-06,1121431.9667771629
2021-10-07,1122274.0658847473
2021-10-08,1128504.4163783577
2021-10-11,1128629.0755797762
2021-10-12,1127389.3759539374
2021-10-13,1129846.8917170197
2021-10-14,1134681.318632921
2021-10-15,1138154.4282688235
2021-10-18,1138537.9022075387
2021-10-19,1138574.6626967967
2021-10-20,1133850.5601207647
2021-10-21,1127272.906610952
2021-10-22,1131011.7148518285
2021-10-25,1132282.2964449653
2021-10-26,1136816.6614269821
2021-10-27,1136265.9784356104
2021-10-28,1135724.356957627
2021-10-29,1138702.9507039657
2021-11-01,1151390.9902752347
2021-11-02,1147836.1162054795
2021-11-03,1142852.845794152
2021-11-04,1134758.601024511
2021-11-05,1133703.2967831038
2021-11-08,1130239.0843155982
2021-11-09,1133271.9954652889
2021-11-10,1125490.2936938745
2021-11-11,1127674.96320417
2021-11-12,1127565.1949502528
2021-11-15,1127285.8681042152
2021-11-16,1134176.7192201677
2021-11-17,1133404.2390862221
2021-11-18,1130522.6683483098
2021-11-19,1129747.0937857814
2021-11-22,1126800.1537978458
2021-11-23,1131496.189278641
2021-11-24,1133147.1216702182
2021-11-25,1135255.4398387405
2021-11-26,1131151.9265047864
2021-11-29,1131811.8947619947
2021-11-30,1136142.609460947
2021-12-01,1138815.6628377582
2021-12-02,1135263.9627711838
2021-12-03,1136983.2232775013
2021-12-06,1138600.2001488642
2021-12-07,1138434.09608801
2021-12-08,1144894.08560683
2021-12-09,1146834.9720559462
2021-12-10,1144896.9611751873
2021-12-13,1138207.5645453169
2021-12-14,1141287.4527200414
2021-12-15,1146680.3633051713
2021-12-16,1150767.7633259762
2021-12-17,1151492.8293104984
2021-12-20,1154252.7981244354
2021-12-21,1167827.6891497078
2021-12-22,1158403.6047701226
2021-12-23,1158041.648841678
2021-12-24,1154577.1491328483
2021-12-27,1157428.439020637
2021-12-28,1162108.7985938606
2021-12-29,1164435.0270967577
2021-12-30,1170119.221844736
2021-12-31,1170224.511256346
2022-01-03,1174200.400766481
2022-01-04,1176028.93926827
2022-01-05,1183722.7275883488
2022-01-06,1184688.8593227826
2022-01-07,1191673.3192114173
2022-01-10,1193965.5133936787
2022-01-11,1187946.3722179357
2022-01-12,1189801.6741437023
2022-01-13,1199661.056038076
2022-01-14,1199666.9044960097
2022-01-17,1202713.1211431602
2022-01-18,1206215.5921515038
2022-01-19,1212844.8967608644
2022-01-20,1214456.7362306141
2022-01-21,1210690.393679791
2022-01-24,1211802.299333594
2022-01-25,1214439.8270237737
2022-01-26,1207923.9132808526
2022-01-27,1207827.0390684658
2022-01-28,1207167.7847722368
2022-01-31,1201420.5428565159
2022-02-01,1203120.8939818805
2022-02-02,1201797.1479129584
2022-02-03,1203214.6453812765
2022-02-04,1204760.2331763369
2022-02-07,1209598.9825876125
2022-02-08,1207606.7439216012
2022-02-09,1210860.8720521538
2022-02-10,1208446.310335485
2022-02-11,1213929.899522813
2022-02-14,1212599.001094254
2022-02-15,1210061.9197189636
2022-02-16,1216800.2734499462
2022-02-17,1213509.092578484
2022-02-18,1222157.0295972726
2022-02-21,1225561.9456233955
2022-02-22,1227874.6777075427
2022-02-23,1231022.099039531
2022-02-24,1230102.5267897337
2022-02-25,1229763.1962865705
2022-02-28,1229504.9026214331
2022-03-01,1222666.6847256015
2022-03-02,1234117.23370739
2022-03-03,1240641.8462443636
2022-03-04,1247784.0976870975
2022-03-07,1250070.720570285
2022-03-08,1255338.322311435
2022-03-09,1262828.3679073513
2022-03-10,1263449.9333000535
2022-03-11,1266488.401201023
2022-03-14,1260349.432458252
2022-03-15,1250338.5161781774
2022-03-16,1248350.7055218087
2022-03-17,1246205.8896552797
2022-03-18,1247007.069158467
2022-03-21,1254029.5251751328
2022-03-22,1246351.517797255
2022-03-23,1244613.4210526594
2022-03-24,1245997.1290083192
2022-03-25,1245802.9530567292
2022-03-28,1255731.331355167
2022-03-29,1257564.897804186
2022-03-30,1260029.8308450524
2022-03-31,1266258.8224131996
2022-04-01,1263963.4120218966
2022-04-04,1272620.295049093
2022-04-05,1270724.4880719997
2022-04-06,1267505.854160483
2022-04-07,1274564.962262512
2022-04-08,1274382.6955784147
2022-04-11,1273653.8973671074
2022-04-12,1274536.436494566
2022-04-13,1261736.813723302
2022-04-14,1259997.9017604745
2022-04-15,1267123.1129257546
2022-04-18,1273816.1818556692
2022-04-19,1279328.369956742
2022-04-20,1278053.361059387
2022-04-21,1274272.343689584
2022-04-22,1267793.8371403303
2022-04-25,1269141.0148869932
2022-04-26,1278104.0268078703
2022-04-27,1278079.4194963917
2022-04-28,1278770.190126375
2022-04-29,1278731.4139831343
2022-05-02,1272906.3955181343
2022-05-03,1275882.7777536614
2022-05-04,1276615.951455495
2022-05-05,1275440.3109759323
2022-05-06,1276158.5569094657
2022-05-09,1284379.5628913722
2022-05-10,1292273.832184959
2022-05-11,1289653.5777592687
2022-05-12,1291518.5922932038
2022-05-13,1292700.3358989833
2022-05-16,1296535.9023692268
2022-05-17,1301620.8145735406
2022-05-18,1299266.8649005035
2022-05-19,1310926.065338977
2022-05-20,1312447.3059239725
2022-05-23,1312927.9365664162
2022-05-24,1310951.8839039546
2022-05-25,1317094.9902656388
2022-05-26,1315249.8299194404
2022-05-27,1314278.5182636436
2022-05-30,1311769.1604611385
2022-05-31,1316190.3876984005
2022-06-01,1316168.352572469
2022-06-02,1314711.8425989083
2022-06-03,1316447.1849767382
2022-06-06,1319888.3875399448
2022-06-07,1327730.6170080812
2022-06-08,1332085.1924456016
2022-06-09,1341024.3098340714
2022-06-10,1342350.2329655844
2022-06-13,1343272.565659859
2022-06-14,1353638.3975860297
2022-06-15,1350805.1298256281
2022-06-16,1357336.5406552558
2022-06-17,1348104.2350528752
2022-06-20,1346151.2853011729
2022-06-21,1339254.0481207175
2022-06-22,1336096.5189720655
2022-06-23,1335045.9118265654
2022-06-24,1339310.8647912403
2022-06-27,1334945.655593205
2022-06-28,1331128.8706206516
2022-06-29,1336028.3352988272
2022-06-30,1337372.530808263
2022-07-01,1340208.7730300962
2022-07-04,1345305.555787832
2022-07-05,1346573.7928326963
2022-07-06,1340675.108882366
2022-07-07,1341804.3170453988
2022-07-08,1344882.3233269297
2022-07-11,1346571.5763779124
2022-07-12,1350167.7889539872
2022-07-13,1345209.4177145835
2022-07-14,1342649.8443620743
2022-07-15,1347527.9016081772
2022-07-18,1352503.0685568587
2022-07-19,1354051.631698566
2022-07-20,1357599.7716370467
2022-07-21,1344684.0842473605
2022-07-22,1339789.249337515
2022-07-25,1343226.2841579944
2022-07-26,1350265.246518618
2022-07-27,1349551.8262338177
2022-07-28,1345869.6923880817
2022-07-29,1344386.128974029
2022-08-01,1352194.0737451927
2022-08-02,1353155.1970222516
2022-08-03,1356667.3251741393
2022-08-04,1358105.7766917336
2022-08-05,1356576.4113717189
2022-08-08,1359435.6580040548
2022-08-09,1361254.8231650833
2022-08-10,1366841.743206672
2022-08-11,1353925.6818630665
2022-08-12,1358870.063450435
2022-08-15,1355498.4112013015
2022-08-16,1362761.619179337
2022-08-17,1358899.6342994676
2022-08-18,1362057.382798398
2022-08-19,1360411.4934284613
2022-08-22,1372174.3113764236
2022-08-23,1377177.9940264754
2022-08-24,1372795.5016647254
2022-08-25,1372386.429602267
2022-08-26,1368821.4088274501
2022-08-29,1371188.235962937
2022-08-30,1365142.5721436588
2022-08-31,1359050.6933373467
2022-09-01,1369063.0609740159
2022-09-02,1373015.0004794567
2022-09-05,1372379.4936307261
2022-09-06,1376082.52477346
2022-09-07,1373498.82670672
2022-09-08,1368925.552744645
2022-09-09,1366910.8679922936
2022-09-12,1372263.9728208247
2022-09-13,1376486.8664902796
2022-09-14,1379736.5608405005
2022-09-15,1378898.5922503455
2022-09-16,1380517.940106272
2022-09-19,1386120.0667919093
2022-09-20,1378534.8303530887
2022-09-21,1381681.7912949137
2022-09-22,1382380.974529203
2022-09-23,1383090.4939468238
2022-09-26,1370188.3458373079
2022-09-27,1367723.7047053308
2022-09-28,1365212.9523727526
2022-09-29,1366043.4912136018
2022-09-30,1364215.00539433
2022-10-03,1370430.2081271014
2022-10-04,1376200.6507007673
2022-10-05,1380427.5074568153
2022-10-06,1372819.3642372638
2022-10-07,1368804.4855602728
2022-10-10,1365815.3730745423
2022-10-11,1365203.2966468744
2022-10-12,1366601.7531063145
2022-10-13,1363278.4655109784
2022-10-14,1360520.1419090028
2022-10-17,1364662.0556615456
2022-10-18,1377563.4622491004
2022-10-19,1379882.7083263416
2022-10-20,1380892.0753774198
2022-10-21,1381629.0722499904
2022-10-24,1384687.484969704
2022-10-25,1387640.5757119104
2022-10-26,1389840.737173851
2022-10-27,1387145.9599976523
2022-10-28,1396640.3589327827
2022-10-31,1385216.158035711
2022-11-01,1385001.0652891544
2022-11-02,1386324.6631423747
2022-11-03,1383254.5660200287
2022-11-04,1382332.1933071718
2022-11-07,1394400.0154353569
2022-11-08,1393253.7240130438
2022-11-09,1395196.3241549914
2022-11-10,1388458.4542684017
2022-11-11,1383722.137258381
2022-11-14,1384464.308386795
2022-11-15,1383442.4513785855
2022-11-16,1392535.2506602819
2022-11-17,1385287.8283154855
2022-11-18,1389858.755169391
2022-11-21,1397488.4219993458
2022-11-22,1405177.956957782
2022-11-23,1401302.5714159063
2022-11-24,1397428.7286103314
2022-11-25,1394601.3296513422
2022-11-28,1405362.8379924032
2022-11-29,1417606.189553759
2022-11-30,1418342.1023658258
2022-12-01,1421009.9756458697
2022-12-02,1412389.9781608577
2022-12-05,1417993.319254306
2022-12-06,1415274.4566819659
2022-12-07,1411108.2242394218
2022-12-08,1411758.7526006384
2022-12-09,1419995.882400548
2022-12-12,1421127.4663938945
2022-12-13,1432107.6557381903
2022-12-14,1429351.9140052348
2022-12-15,1438625.6643016045
2022-12-16,1439603.5679706559
2022-12-19,1442806.6922419511
2022-12-20,1447403.0967585002
2022-12-21,1437746.4643619864
2022-12-22,1432800.7320690416
2022-12-23,1433182.7332871435
2022-12-26,1432040.9376210072
2022-12-27,1431562.9830696008
2022-12-28,1432107.2766850353
2022-12-29,1426128.0220273163
2022-12-30,1429786.0404403054
2023-01-02,1427884.6378317745
2023-01-03,1431029.8600079708
2023-01-04,1430043.0335184059
2023-01-05,1437181.0942401683
2023-01-06,1441455.3858655484
2023-01-09,1435065.2322344745
2023-01-10,1441168.801519178
2023-01-11,1444083.6704982598
2023-01-12,1451299.1722579158
2023-01-13,1449658.7569653743
2023-01-16,1458549.5639760874
2023-01-17,1455948.0216971217
2023-01-18,1460920.2129568686
2023-01-19,1462956.0444548386
2023-01-20,1462428.1281571337
2023-01-23,1451136.5524819256
2023-01-24,1463664.2891540225
2023-01-25,1466062.3741005124
2023-01-26,1460524.3507437818
2023-01-27,1464736.3628012002
2023-01-30,1455626.6850945381
2023-01-31,1457647.6396441266
2023-02-01,1450768.5877592338
2023-02-02,1456108.4185367897
2023-02-03,1451558.1259121832
2023-02-06,1445907.9480535665
2023-02-07,1450431.516536843
2023-02-08,1446072.7059773256
2023-02-09,1458203.7140428184
2023-02-10,1465644.147052212
2023-02-13,1469229.7505451522
2023-02-14,1473279.6601996962
2023-02-15,1470593.700008905
2023-02-16,1458877.5010151118
2023-02-17,1443678.4602765262
2023-02-20,1440327.1367207782
2023-02-21,1431436.3625324918
2023-02-22,1447358.3284874526
2023-02-23,1452604.3807496454
2023-02-24,1443848.5581412632
2023-02-27,1445912.1881747118
2023-02-28,1445021.410136217
2023-03-01,1449206.6125405736
2023-03-02,1451557.5981347524
2023-03-03,1449583.9515994727
2023-03-06,1446494.647066269
2023-03-07,1440928.1608723495
2023-03-08,1435304.2858178148
2023-03-09,1435062.6284224603
2023-03-10,1433201.7561885077
2023-03-13,1441450.0087235423
2023-03-14,1448768.1214213357
2023-03-15,1450814.8117190716
2023-03-16,1459868.2589622391
2023-03-17,1466587.363308757
2023-03-20,1461421.8301746272
2023-03-21,1460431.4797531117
2023-03-22,1455606.017212551
2023-03-23,1460007.3931532872
2023-03-24,1468247.199413073
2023-03-27,1464170.1477619056
2023-03-28,1479797.6184014783
2023-03-29,1479925.3793519286
2023-03-30,1481991.2868491816
2023-03-31,1478653.1946433722
2023-04-03,1469577.432160864
2023-04-04,1473524.1965508661
2023-04-05,1482680.701102792
2023-04-06,1487451.2583653398
2023-04-07,1481129.8132026263
2023-04-10,1487448.7262872723
2023-04-11,1494641.968683005
2023-04-12,1500752.0122205687
2023-04-13,1503109.5950836106
2023-04-14,1502012.8332219613
2023-04-17,1499191.7032742237
2023-04-18,1509447.0429889986
2023-04-19,1506502.5975717132
2023-04-20,1501051.7591438456
2023-04-21,1507547.7773693844
2023-04-24,1510356.1554424432
2023-04-25,1519847.3530000022
2023-04-26,1524625.54919902
2023-04-27,1526669.2081153668
2023-04-28,1532045.1114723796
2023-05-01,1537800.7560953589
2023-05-02,1545750.1236222622
2023-05-03,1550053.1146697318
2023-05-04,1554182.3921032932
2023-05-05,1555234.705350849
2023-05-08,1557977.1460952861
2023-05-09,1561084.7407786348
2023-05-10,1561113.515059636
2023-05-11,1571254.5581061682
2023-05-12,1573734.7872000244
2023-05-15,1573109.562879203
2023-05-16,1585218.9142964338
2023-05-17,1585447.3814559884
2023-05-18,1580211.1359565712
2023-05-19,1587717.1666797602
2023-05-22,1582727.1518373033
2023-05-23,1575214.6930334473
2023-05-24,1569299.770248034
2023-05-25,1575664.9189949147
2023-05-26,1565972.4110963151
2023-05-29,1564125.99652768
2023-05-30,1568069.1096310327
2023-05-31,1553590.0853579359
2023-06-01,1550962.5236373974
2023-06-02,1546300.1020994093
2023-06-05,1539791.991279682
2023-06-06,1544701.3824273401
2023-06-07,1545353.2991438578
2023-06-08,1546878.4840538583
2023-06-09,1536567.5294249144
2023-06-12,1539500.9323768197
2023-06-13,1537185.4470482839
2023-06-14,1545801.5212524675
2023-06-15,1547727.0705311308
2023-06-16,1545533.9611960398
2023-06-19,1548507.6434257992
2023-06-20,1547181.1049970314
2023-06-21,1550749.8469072876
2023-06-22,1546145.122127043
2023-06-23,1550035.1409446204
2023-06-26,1553176.078692437
2023-06-27,1555284.5062114727
2023-06-28,1558386.2027216286
2023-06-29,1554027.167704079
2023-06-30,1541187.8559651512
2023-07-03,1535149.8746342347
2023-07-04,1527415.8201146699
2023-07-05,1548034.1762488096
2023-07-06,1541799.9453557369
2023-07-07,1557295.4231906035
2023-07-10,1564389.2611200595
2023-07-11,1555999.5857444059
2023-07-12,1558756.5519917938
2023-07-13,1559317.9725506892
2023-07-14,1548545.7069416854
2023-07-17,1558760.9744140748
2023-07-18,1555113.6167925
2023-07-19,1562271.3231855656
2023-07-20,1558115.2384252814
2023-07-21,1564993.22434186
2023-07-24,1567743.4330902365
2023-07-25,1575673.5546685036
2023-07-26,1578574.4747947922
2023-07-27,1581017.0392625881
2023-07-28,1580966.7613415977
2023-07-31,1587905.5940851048
2023-08-01,1589202.0181458562
2023-08-02,1579449.949673439
2023-08-03,1572679.6294197848
2023-08-04,1566642.3716456469
2023-08-07,1566247.3985529821
2023-08-08,1571461.8509813864
2023-08-09,1568484.13076023
2023-08-10,1562581.9875393147
2023-08-11,1571309.9586961735
2023-08-14,1555193.7019363984
2023-08-15,1558372.5483124913
2023-08-16,1552815.7519502519
2023-08-17,1556936.8153253363
2023-08-18,1562678.2462940153
2023-08-21,1569560.4382325057
2023-08-22,1569481.0663237837
2023-08-23,1559078.5211485953
2023-08-24,1556262.1588885717
2023-08-25,1556707.8849827605
2023-08-28,1564486.796407908
2023-08-29,1566020.167071042
2023-08-30,1563740.773640878
2023-08-31,1571778.1100653713
2023-09-01,1574505.554029793
2023-09-04,1565195.1875797808
2023-09-05,1564679.3658687852
2023-09-06,1572823.6534530923
2023-09-07,1576378.8741132058
2023-09-08,1587060.5303268402
2023-09-11,1586638.1204887785
2023-09-12,1583326.4642433166
2023-09-13,1584681.6962143425
2023-09-14,1578098.921850717
2023-09-15,1593050.262701364
2023-09-18,1590871.2860434288
2023-09-19,1588551.9213801334
2023-09-20,1586293.2215861545
2023-09-21,1586457.2744393903
2023-09-22,1588050.7749706497
2023-09-25,1599100.0627211076
2023-09-26,1599116.0093535264
2023-09-27,1599801.268318387
2023-09-28,1601047.7079689545
2023-09-29,1598939.0202873033
2023-10-02,1594442.570212817
2023-10-03,1594940.4340654716
2023-10-04,1593618.2935844907
2023-10-05,1589016.3877899263
2023-10-06,1593573.6863131172
2023-10-09,1594610.48641341
2023-10-10,1585283.2600077833
2023-10-11,1589965.0214697667
2023-10-12,1592443.041589979
2023-10-13,1601750.7893521655
2023-10-16,1604326.0908418524
2023-10-17,1608864.458775511
2023-10-18,1609582.8525020448
2023-10-19,1592945.8579891429
2023-10-20,1596200.6499931745
2023-10-23,1589063.157477609
2023-10-24,1595674.675533562
2023-10-25,1591509.7753937074
2023-10-26,1598734.5773297648
2023-10-27,1601622.4336271153
2023-10-30,1601230.7848829585
2023-10-31,1595533.6682979094
2023-11-01,1588046.0626471397
2023-11-02,1591461.940910866
2023-11-03,1597436.7006248028
2023-11-06,1588082.9974185997
2023-11-07,1596277.4299284809
2023-11-08,1604118.2208904494
2023-11-09,1603445.815099742
2023-11-10,1605139.7255051467
2023-11-13,1609845.059235894
2023-11-14,1606877.9242723288
2023-11-15,1605769.899893828
2023-11-16,1605536.4851729095
2023-11-17,1602657.362372977
2023-11-20,1594224.5602477358
2023-11-21,1591033.072330954
2023-11-22,1598252.8682807335
2023-11-23,1600402.3596416037
2023-11-24,1599041.3209094359
2023-11-27,1602113.009237048
2023-11-28,1608384.8312564073
2023-11-29,1599066.0811671317
2023-11-30,1602401.505138847
2023-12-01,1601301.9385608942
2023-12-04,1605242.020558417
2023-12-05,1608005.3138104402
2023-12-06,1613990.1131975378
2023-12-07,1608255.1867507345
2023-12-08,1597916.566678686
2023-12-11,1599759.9456379344
2023-12-12,1596408.726020349
2023-12-13,1588159.6655665091
2023-12-14,1583415.794250448
2023-12-15,1584602.15385461
2023-12-18,1582484.5477191377
2023-12-19,1585500.9990596785
2023-12-20,1590333.9767411344
2023-12-21,1587410.4773809619
2023-12-22,1590681.0248039903
2023-12-25,1587890.9014678171
2023-12-26,1596767.0288320018
2023-12-27,1588572.1329161597
2023-12-28,1595779.9659795845
2023-12-29,1595097.5468274562
2024-01-01,1591449.8856494434
2024-01-02,1601132.2177132252
2024-01-03,1596485.6922985176
2024-01-04,1593022.683697489
2024-01-05,1600567.0244590084
2024-01-08,1597987.6093412437
2024-01-09,1609837.9196660637
2024-01-10,1622536.5238706002
2024-01-11,1623317.6490907925
2024-01-12,1620377.9101610365
2024-01-15,1616390.7129403546
2024-01-16,1611717.9927958355
2024-01-17,1611116.2312867767
2024-01-18,1609121.705566715
2024-01-19,1609376.5459265772
2024-01-22,1610813.5871783968
2024-01-23,1598965.9676102626
2024-01-24,1589561.1208083355
2024-01-25,1594786.056924834
2024-01-26,1594736.6755496983
2024-01-29,1605767.5075100344
2024-01-30,1605006.1652324144
2024-01-31,1601612.393951263
2024-02-01,1599674.5001672446
2024-02-02,1604043.0077884998
2024-02-05,1604406.384141031
2024-02-06,1612720.889480905
2024-02-07,1614393.6899548164
2024-02-08,1611215.2201028205
2024-02-09,1619245.8919204988
2024-02-12,1617030.7189585918
2024-02-13,1635005.3636497958
2024-02-14,1633720.717225909
2024-02-15,1637579.3843494568
2024-02-16,1643530.2965152056
2024-02-19,1635299.5815289689
2024-02-20,1632625.942990495
2024-02-21,1633181.3577735967
2024-02-22,1630595.3971963972
2024-02-23,1639184.6868234922
2024-02-26,1651500.5942209624
2024-02-27,1652153.8398261305
2024-02-28,1662376.5118905446
2024-02-29,1658884.9951636405
2024-03-01,1663720.2629709817
2024-03-04,1667281.2433174052
2024-03-05,1666898.9461632303
2024-03-06,1677459.6208430154
2024-03-07,1672892.9872325805
2024-03-08,1685343.4044963624
2024-03-11,1678110.863239939
2024-03-12,1676338.833175051
2024-03-13,1671306.398477527
2024-03-14,1672914.5944334012
2024-03-15,1688322.276808679
2024-03-18,1677360.2310802129
2024-03-19,1683660.0579879186
2024-03-20,1687785.4650493488
2024-03-21,1686996.462789112
2024-03-22,1683049.9449533508
2024-03-25,1685744.707204606
2024-03-26,1690788.408771079
2024-03-27,1693450.7962225582
2024-03-28,1689953.1250980075
2024-03-29,1687943.4335909954
2024-04-01,1701562.874134924
2024-04-02,1698723.7472822026
2024-04-03,1698454.2712048998
2024-04-04,1692528.3031200168
2024-04-05,1692841.4002470304
2024-04-08,1702543.9008784574
2024-04-09,1700729.1702891544
2024-04-10,1697050.3328833247
2024-04-11,1703123.3741618113
2024-04-12,1702989.2437461766
2024-04-15,1701953.1845282323
2024-04-16,1709348.0892879695
2024-04-17,1710105.5783440724
2024-04-18,1716761.0755709966
2024-04-19,1720654.9859507987
2024-04-22,1714464.597984516
2024-04-23,1712086.4788161567
2024-04-24,1711071.4193903578
2024-04-25,1708956.8157381678
2024-04-26,1704188.9690444493
2024-04-29,1719389.667698438
2024-04-30,1714184.1513437445
2024-05-01,1717126.75710899
2024-05-02,1722091.3423057857
2024-05-03,1719970.4820644616
2024-05-06,1722228.550111057
2024-05-07,1719009.5267502423
2024-05-08,1722812.6084709195
2024-05-09,1727026.2557294182
2024-05-10,1727331.0755447806
2024-05-13,1722391.2457756656
2024-05-14,1723386.234363072
2024-05-15,1731548.9222315054
2024-05-16,1734319.3794444562
2024-05-17,1745844.995926938
2024-05-20,1746773.6442213473
2024-05-21,1744118.1689531535
2024-05-22,1745015.5184155768
2024-05-23,1759931.1618105192
2024-05-24,1751631.3671648928
2024-05-27,1752525.3067456342
2024-05-28,1758918.6451762584
2024-05-29,1750689.9480691394
2024-05-30,1763229.388476321
2024-05-31,1779001.6233398516
2024-06-03,1769912.6698618494
2024-06-04,1776735.5252246184
