date,Q1,Q2,Q3,Q4,Q5,long_short
2021-03-15,0.005765810451900051,0.005759171012598435,0.004579634121690017,0.004081363512419763,0.006930652759307643,0.0011648423074075917
2021-03-16,0.012796770075309362,0.011994682500051502,0.006042231601693431,-0.00029977452751087753,-0.005202380806478893,-0.017999150881788255
2021-03-17,0.017604411174851353,0.008762522078445054,0.010255079789285857,0.0013575775685051256,-0.0022158838313434933,-0.019820295006194845
2021-03-18,-0.03061680510428482,-0.029475986122034267,-0.015911491239512524,-0.009025104319915683,-0.006881895681811426,0.023734909422473395
2021-03-19,0.006525514415496062,0.01090657704284883,0.014838939314057609,0.018107450758510252,0.014215144026453554,0.007689629610957492
2021-03-22,-0.02951302579462906,-0.016818349751805572,-0.010046283135805637,-0.006968014413902385,-0.004824029571883334,0.024688996222745726
2021-03-23,-0.03551035178879041,-0.02460388314995498,-0.013920226351770523,-0.016269696559313703,-0.002221610248400265,0.033288741540390146
2021-03-24,0.006539967113273598,0.0061771039024097855,0.001373385369632533,0.00260259471039348,-0.00372104112336603,-0.010261008236639628
2021-03-25,0.03842714257087722,0.02569609238607301,0.024635486295467437,0.014323755960634366,0.00627205696347034,-0.032155085607406875
2021-03-26,-0.0008668330152386883,0.003060599267790054,0.0036545474042879076,0.007606125716781495,0.00407506390929542,0.004941896924534108
2021-03-29,0.022191871130462976,0.011405622947827829,0.002875024302554436,0.0038140695031607563,0.0034073367195926615,-0.018784534410870316
2021-03-30,-0.015328446007788895,-0.011485590116778388,-0.00010766706322215295,0.0021391867857858487,-7.664650770528933e-05,0.015251799500083606
2021-03-31,0.023362769759546775,0.01837786718003457,0.008369031592734626,0.0038529392156090264,-8.767848411053764e-05,-0.023450448243657312
2021-04-01,0.015930784922295962,0.013510897781938667,0.007923734773507241,-0.0031244302566262113,0.0006360184687875742,-0.015294766453508388
2021-04-02,0.0015302509531766523,-0.0012087235016106151,3.875120251087786e-06,0.0031635081933040514,0.0012723243803444383,-0.0002579265728322141
2021-04-06,-0.012192168518277742,-0.003181750356709123,0.005268637515160977,0.008109175710109419,0.0031369893833308724,0.015329157901608614
2021-04-07,0.0007318413543561977,0.008430722919635546,0.0038597729891638112,-0.0045005864565112646,-0.003315996734873925,-0.004047838089230123
2021-04-08,-0.023167878665160156,-0.012473875259517932,-0.009668613211499399,-0.009400317168927452,-0.0027115462344800847,0.020456332430680072
2021-04-09,-0.03482037775907752,-0.024889531929797752,-0.017417100974536456,-0.009167175575492443,-0.005244679343328058,0.029575698415749464
2021-04-12,0.005339710073784402,-0.0003705437491618837,-0.001480291533100996,-0.010243404514880558,-0.010013023085774822,-0.015352733159559224
2021-04-13,0.024162508070026803,0.015177449432057262,0.008760848635841319,0.006586940452351514,0.0005482585233711378,-0.023614249546655666
2021-04-14,-0.0022360356984890513,-0.000899979579006517,-0.0021993468615299967,-0.0018037026695568766,-0.004141851888720907,-0.0019058161902318557
2021-04-15,0.001966098538056818,0.004251210507942111,0.003277531246583765,0.00520461026505733,0.012958739247659952,0.010992640709603135
2021-04-16,0.045862581308075065,0.02452427019004924,0.02000242570861295,0.02063180477809789,0.00366479807041104,-0.04219778323766402
2021-04-19,-0.001768791351138188,0.0018441163879548911,-0.005881513839703825,-0.0012195575098323992,-0.0015405553468723955,0.00022823600426579251
2021-04-20,-0.0005289501235444381,-0.00044705077004987597,0.004082068210458146,-0.0012045397602074529,-0.002563320393393723,-0.002034370269849285
2021-04-21,0.008044564555368075,0.0032445642488807243,0.0005888557393138789,-0.0003620540109538989,-0.004819291976206878,-0.012863856531574954
2021-04-22,0.014808574251831194,0.007651374871431799,-3.0185762331292188e-05,0.0007131400297451952,-0.0023461080102836944,-0.01715468226211489
2021-04-23,-0.00503131408884929,-0.0066921516042857,-0.018601305585476444,-0.0013571717483131815,-0.002639351931620994,0.002391962157228296
2021-04-26,0.003243597641604865,0.0008344194307447093,-0.00045326472923076533,-0.004338685706039851,-0.005178490723977915,-0.00842208836558278
2021-04-27,0.018422007245444544,0.003413878600388819,0.006508484886716058,0.009519691916889403,0.004359991917801853,-0.014062015327642691
2021-04-28,0.002859545527176702,0.010897098997719377,0.007691247890381578,0.010089832675726542,0.008672206116167123,0.005812660588990421
2021-04-29,-0.002419389043671508,-0.009271409052725998,-0.010727093128043817,-0.010525148654921308,-0.007541866488616617,-0.005122477444945109
2021-04-30,-0.012523196012352234,-0.006998955301331096,-0.004882661292678881,4.4796100228353635e-05,0.008258697103582192,0.020781893115934424
2021-05-06,-0.026836359063736777,-0.024313485209768244,-0.010853834684242149,0.0030658126860993473,0.009198568735312329,0.036034927799049106
2021-05-07,0.0034047915802070017,-0.011702512500165197,0.0022140024279433137,0.009176492237576302,0.008614092734868168,0.005209301154661167
2021-05-10,0.0008259293438240934,0.00920602142522909,0.0006982845191897012,-0.00292063118202719,0.00036505826870144285,-0.00046087107512265057
2021-05-11,0.009333141429633573,0.00909650424409544,0.002986995888164129,0.003913389815807072,0.001955985715535715,-0.007377155714097859
2021-05-12,-0.009686863644495794,-0.009631768011915487,-0.01339771802116536,-0.01025677052888326,-0.009535762166561084,0.00015110147793470988
2021-05-13,0.029212320947873155,0.025591877143332806,0.028922763098285172,0.019203376953373145,0.009211672625339274,-0.02000064832253388
2021-05-14,0.032827411500251646,0.01817903812034861,0.012005285864485286,0.0026936526060453814,0.0014685415367475686,-0.03135886996350408
2021-05-17,0.004290031895584284,-0.0021995325755148256,0.002885300271471697,0.0051820869970067825,0.002764255775457756,-0.0015257761201265285
2021-05-18,0.006570120177393884,0.0018527600761625478,-0.004060389470719842,-0.008898267399567035,-0.0036675483285018504,-0.010237668505895733
2021-05-19,-0.003276457665856465,0.0036501737116461075,0.0023984056694268396,-0.004539501850660317,-0.001347693070813638,0.001928764595042827
2021-05-20,-0.004370987582667298,-0.009893473812012015,-0.007683685402684977,-0.007849845450123223,-0.0007425528105986512,0.0036284347720686467
2021-05-21,0.008795301401272802,0.009440007427083728,0.0034343656408642727,-0.00017942874720797494,-0.000732728434925901,-0.009528029836198703
2021-05-24,0.031762331250215506,0.03430740042150533,0.027613451771296676,0.016980392723101624,0.009920718379830166,-0.02184161287038534
2021-05-25,0.002343481853961465,0.002890869228079349,-0.004261778099522593,0.0013964305266134115,0.00023425195874459228,-0.0021092298952168726
2021-05-26,0.009397664141336231,0.01199821130127177,0.009041654826448746,0.005169749720290094,0.003525190867861082,-0.005872473273475148
2021-05-27,0.0010458125249518133,-0.0049023760324185955,-0.000783500043752803,-0.003728794684515506,-0.004397025637510095,-0.005442838162461908
2021-05-28,0.011459395670122375,0.012955799255192139,0.005427155201192968,0.0006933445104936664,0.002936186499406039,-0.008523209170716336
2021-05-31,0.009723487748402688,0.00699239478530695,-0.0013915584611352237,-0.0017283499715658407,-0.0009714492057107787,-0.010694936954113467
2021-06-01,-0.010651814642991296,-0.012354466727450728,-0.011803025720335534,-0.0132923719113969,-0.003336472494450799,0.0073153421485404975
2021-06-02,-0.008316431205143826,-0.0038695331356949944,-0.012064180280911871,-0.0055175475306044434,0.0025745876501349833,0.01089101885527881
2021-06-03,0.0027447710918619733,0.0013567255047153503,0.009127447659133044,0.0023457587024492753,0.005988008432039085,0.0032432373401771112
2021-06-04,0.008182016520126572,0.001492951074184717,0.004375573744394545,0.0032236564866779,0.002679885888522381,-0.005502130631604192
2021-06-07,-0.0010774385137121165,-0.004515502851166362,-0.005652199243458255,-0.003299562510840765,-0.009480648351455201,-0.008403209837743085
2021-06-08,0.0030190291609980984,0.0012314843626850677,0.003241179664795977,0.0064634669491063276,0.0014781506207042377,-0.0015408785402938607
2021-06-09,0.0074425463261012246,0.009501853295898182,0.006224990668713816,0.008060372658759545,0.0054033860807753764,-0.002039160245325848
2021-06-10,-0.0101758460034503,-0.006037649606092499,-0.001723819777722969,-0.004722035999975191,-0.003972106780034095,0.006203739223416205
2021-06-11,-0.01695206346827433,-0.009371265427631451,-0.008565080495646539,-0.00603638663422976,-0.007477605408357587,0.009474458059916742
2021-06-15,-0.016603869796521085,-0.021605504159547772,-0.013019687431421815,-0.006894761418468983,-0.013945045157015902,0.002658824639505184
2021-06-16,0.009190421367595689,0.009828862936761835,0.014000282772335816,0.007049188942912035,0.012937803383516334,0.0037473820159206455
2021-06-17,0.00758286631405528,0.004662058770786192,0.00979676797392703,0.004861532240849454,-0.0016034801122781065,-0.009186346426333387
2021-06-18,4.3968471472525954e-05,-0.003871241295578615,0.005135448199135325,0.002993138186274156,-0.0009601187645562554,-0.0010040872360287812
2021-06-21,0.006520739466571729,0.00509130179939341,0.003130887790287756,0.010200569506923808,0.00367848258439434,-0.0028422568821773893
2021-06-22,0.013420518146194299,0.01406258486865651,0.00910912729236766,0.003837660776202419,0.013354311763496244,-6.620638269805475e-05
2021-06-23,-0.0012911283991737799,0.005246301521686848,0.004879039199185117,0.001464296772281001,-0.007150515411089741,-0.005859387011915961
2021-06-24,0.02093364290799942,0.015547170257397058,0.011568808979503756,0.012500079913358686,0.008630305416915568,-0.012303337491083853
2021-06-25,0.006893657824677901,0.0001220950145155139,0.00015351646614562714,0.0056083164378212215,0.002203480945148919,-0.004690176879528982
2021-06-28,-0.009138889670982657,-0.014367822034016887,-0.008925459407261322,-0.008011125713870379,-0.007261407376952508,0.001877482294030149
2021-06-29,0.010528997640810996,0.009750855268849954,0.008006020112132266,0.005977591367690471,0.006523571355682251,-0.0040054262851287456
2021-06-30,-0.0038957513328339794,-0.013856990054579778,-0.014262327421951595,-0.005989706544936888,-0.004503804235615718,-0.0006080529027817387
2021-07-01,-0.020215631799840317,-0.02075554260449422,-0.024027854244341854,-0.013640247924168781,-0.008887991227408094,0.011327640572432223
2021-07-02,0.0022068748157699114,0.014307565021727458,0.0007990897010375031,0.008126292779345755,0.00702812501974114,0.004821250203971228
2021-07-05,0.006958904507152354,0.0007829765589076887,-0.002000446645487302,0.0007763296858611697,-0.0034353384620219606,-0.010394242969174315
2021-07-06,0.011018121083978314,0.015188312277321868,0.014852177503013772,0.009853778299033033,0.00872155408294657,-0.0022965670010317452
2021-07-07,-0.004154294646900548,5.514180127901684e-05,-0.003282645585708812,-0.010282054200726108,-0.00493220533179508,-0.0007779106848945323
2021-07-08,0.0018310187260491492,0.0014392848825126915,0.002584472600388047,0.004957669044211096,-0.0007706215281089406,-0.0026016402541580897
2021-07-09,0.017082782206186257,0.011661730166457815,0.011443888013610879,0.013376221909379498,0.0047101282834981,-0.012372653922688156
2021-07-12,0.002984264482337496,-0.001097166568600487,0.005382296129384615,0.006198627784726204,0.000520604395128422,-0.0024636600872090736
2021-07-13,-0.005318642926737679,-0.0095817803906804,-0.008210716264424604,-0.01649721033460219,-0.012531149636662449,-0.00721250670992477
2021-07-14,0.004577878983987522,0.012818035854138498,0.011705481704151265,0.008642971604925376,0.0059494005900446395,0.0013715216060571174
2021-07-15,-0.008808472922993468,-0.005074273091486866,0.004060300799724817,-0.004663841906773298,-0.005591956205159058,0.00321651671783441
2021-07-16,0.003209794789232903,-0.0007354686238539248,0.003544806250515261,-0.0023199561251121366,-0.0069620225843268395,-0.010171817373559742
2021-07-19,-0.00020602232767862844,-0.005232792215782072,0.003520248146629016,0.0010129789848273589,-0.0030041660065892356,-0.0027981436789106073
2021-07-20,0.0026391611412080523,0.014496196451560158,0.005209979503782373,0.016173479449352993,0.009228146800499862,0.00658898565929181
2021-07-21,-0.0012772966421075627,0.010063089052910212,0.012258524212821614,0.009422379653929752,0.011414641129511297,0.01269193777161886
2021-07-22,-0.01679603262802529,-0.008614940057501835,-0.0003071908818520129,-0.003396683784138829,0.00015293429958846257,0.016948966927613753
2021-07-23,-0.03849148580982091,-0.024963264710892944,-0.018380217134139936,-0.008026591386273658,-0.008798651232868217,0.029692834576952695
2021-07-26,-0.02494798832797656,-0.03472173450516361,-0.02065334798975997,-0.018106735828231274,-0.013963117507899357,0.010984870820077203
2021-07-27,0.004841505827162862,-0.012164531859706907,-0.009030077613705275,-0.01614714103638086,-0.009812252005616353,-0.014653757832779215
2021-07-28,0.016136318569975824,0.02328403751449714,0.028071779022368206,0.020082053797896852,0.017179561808433375,0.0010432432384575516
2021-07-29,-0.014990169647210368,0.0004216338865633914,0.0043673261920414,0.002978563201302338,0.007979875521588688,0.022970045168799056
2021-07-30,0.031567847441333216,0.02928867471967803,0.027423945338464692,0.01743638497182555,0.008053524778852223,-0.02351432266248099
2021-08-02,0.00908860932230833,0.0017762910118469734,-0.014838379339420832,-0.014860499618022877,-0.012453298510182608,-0.021541907832490936
2021-08-03,0.0061169550739404565,0.011829812738179294,0.016356985302776104,0.01177512750148356,0.005781415496412877,-0.00033553957752757973
2021-08-04,-0.009375784571237214,-0.005342368204598769,-0.0019934497542743795,-0.007619602338160226,-0.0012670152320410513,0.008108769339196163
2021-08-05,-0.00026134953313129906,0.0005565961374219043,-0.0004694136897045652,-0.0005596213556578113,-0.005148911275513971,-0.004887561742382672
2021-08-06,0.019574805823833554,0.020073920165320815,0.008505539865211615,0.0032540374083298513,0.006732928924205648,-0.012841876899627905
2021-08-09,0.019321448074226862,0.006710016902453598,0.011190338403575506,0.003011749922286544,-0.00028203418231996714,-0.01960348225654683
2021-08-10,-0.005093951286708169,-0.0012715229586515123,0.009806230603587025,0.003946214034929728,-0.0009785052746058684,0.0041154460121023
2021-08-11,-0.0030922285261348265,-0.0005611102854973803,-0.0038973766164079153,0.0005758916644223486,-0.0023178752222330545,0.000774353303901772
2021-08-12,-0.00677913834913483,-0.004084039970618705,-0.0101052783090823,-0.01153366590197137,-0.0012776019455541204,0.00550153640358071
2021-08-13,0.006103367900579361,-0.004836445943027101,0.004086746761327193,-0.009712025465871788,0.0040505432053487495,-0.0020528246952306118
2021-08-16,-0.02510370371611909,-0.019433568241995734,-0.013451960968992293,-0.01739660892060033,-0.01684263123091332,0.00826107248520577
2021-08-17,0.004789520477854129,0.011245291842094995,0.019722676161019793,0.01213709298268317,0.01545612592706338,0.010666605449209252
2021-08-18,-0.005668343551138948,-0.003975664706203309,0.0008601523369773964,0.002464980223667479,0.0006564652605970865,0.006324808811736035
2021-08-19,-0.03396254957143912,-0.009886792098181283,-0.0091810515526542,-0.0013609262651637108,0.004980494197244847,0.03894304376868397
2021-08-20,0.022564828438444005,0.014792651192676502,0.013984376611301513,0.015613508912449683,0.015000161768683417,-0.007564666669760588
2021-08-23,0.017998907451144613,0.006163338063340238,0.004742302235342818,0.013128366580215675,0.009300442195099358,-0.008698465256045255
2021-08-24,0.006732201298646036,-0.00798738731827974,0.002619656437141371,0.012732349075506202,0.011315371703079951,0.004583170404433915
2021-08-25,-0.022728530824028908,-0.02216190033739256,-0.007885163055259499,-0.003042268121410801,-0.005033270521871824,0.017695260302157085
2021-08-26,0.003981016363151212,0.0033697431352325163,0.00904645583835066,0.011512871169694015,0.008630502734564683,0.004649486371413472
2021-08-27,-0.010243608522810869,-0.001914862764094985,0.0022583275815250196,0.003684971387875245,0.001837791174084742,0.01208139969689561
2021-08-30,-0.006716979682967355,0.0003202784497077544,0.01071213207518951,0.01648207085594813,0.014645328242265448,0.021362307925232804
2021-08-31,0.01920253106978644,0.010412404845234683,0.006637961039744542,-0.003851837448445345,0.0054387628988974345,-0.013763768170889003
2021-09-01,-0.013200526885502677,0.004372195835883651,0.007738546102997681,0.013120302945274194,0.024663384830979598,0.037863911716482276
2021-09-02,-0.002938897636139526,-0.00354401267990983,-0.009844421261666274,-0.009291258952948855,0.0004790319858809987,0.0034179296220205246
2021-09-03,0.032648838749027305,0.025787125275957622,0.016632344885108404,0.014515854973875001,0.0036667688374683893,-0.028982069911558914
2021-09-06,0.010088119462892522,0.010386668744809603,0.01236318876454723,0.016471089437216247,0.015153940297234937,0.005065820834342415
2021-09-07,-0.00981654179907517,-0.0028936457553708395,0.008302178588618637,0.008225857962587133,0.011074480024394887,0.02089102182347006
2021-09-08,-0.00756367812040346,-0.0030462142245007645,0.009836117525054292,0.018745905221869676,0.009815162378614213,0.017378840499017674
2021-09-09,0.0076403995789353025,0.014628607996720557,0.0005227431223484529,-0.008376824099748463,0.001602897026945559,-0.006037502551989744
2021-09-10,-0.010144559555327361,-0.004451847964597679,-0.0007513670933644875,-0.0003070769619673226,0.016756375371016242,0.026900934926343604
2021-09-13,0.000757201513002915,-0.018477177497181998,-0.015728307206718955,-0.022647887956713814,-0.021997025443937213,-0.022754226956940127
2021-09-14,-0.013225922351085552,-0.0038900023122714006,-0.004108285948960645,0.0021677601229516735,-0.005778047476353667,0.007447874874731885
2021-09-15,-0.011757627487413559,-0.02413516921077165,-0.008712638964199142,-0.02375770598815637,-0.010800478351363553,0.0009571491360500055
2021-09-16,0.017511222204628297,0.008015727478995769,0.004921808492402089,-0.005730174161951661,-0.00504721151354821,-0.022558433718176507
2021-09-17,-0.0044229750985888055,-0.0033616558288720893,-0.006676036169415605,0.01864722921971896,0.013835090388265534,0.01825806548685434
2021-09-22,0.011613644937467076,0.002209429693150431,0.007531514207420376,0.008300526926412618,0.00880075178696808,-0.0028128931504989955
2021-09-23,0.012405931078547195,-0.008006238112679068,-0.01935640065815149,-0.011959137551234329,-0.015029909050409877,-0.02743584012895707
2021-09-24,0.0050289448383710675,-0.010499560713458467,-0.008806897064912363,-0.008215518395885335,-0.02745413096754793,-0.032483075805919
2021-09-27,-0.0022472462699170254,0.0033196732530523542,0.009188807290128618,0.013283056092990195,0.004324446844142039,0.006571693114059064
2021-09-28,-0.01422586020434117,-0.015364028531236917,-0.019024071216038125,-0.021122987391962778,-0.017631793970042015,-0.0034059337657008446
2021-09-29,0.023277545916431948,0.011200451152781527,0.006915281809814026,0.007242959680343687,0.002370030626059868,-0.02090751529037208
2021-09-30,0.010535834673977763,0.008752140566814304,0.0044775483618385275,0.004072131098694936,0.0003154295685954822,-0.010220405105382281
2021-10-08,-0.0006906773113670697,0.0005255855615704499,-0.0009252515395988596,-0.003242428714219651,0.0030710009051644776,0.003761678216531547
2021-10-11,-0.017398354219286344,-0.013229791579028658,-0.021036773937105475,-0.017360888126396377,-0.013950308992611765,0.0034480452266745787
2021-10-12,0.01907491023867776,0.008373240826506968,0.005412901135297618,-0.0009526800043007655,0.00016133232724547888,-0.01891357791143228
2021-10-13,-0.0028070525432480724,-0.0006514723081819643,0.00153932548922112,0.0012097507636827912,-0.0006738410462825923,0.00213321149696548
2021-10-14,0.009190378805211733,0.009728320740113641,0.004193183281947175,0.0027164698340072075,0.0025715668690856524,-0.006618811936126081
2021-10-15,-0.0043952082125782435,-0.0020376941974988294,0.001870049950206527,0.005647279378601021,0.0017048364116026525,0.006100044624180896
2021-10-18,0.014868804578774581,0.010744567233452271,0.003921009126590249,0.006122858649433008,0.0018680093283745544,-0.013000795250400026
2021-10-19,0.0012838219334526668,0.00024169137414223527,-0.010972746223960033,-0.004300015575972445,-0.00011747370996788615,-0.001401295643420553
2021-10-20,0.0014966559912296935,1.4511385982808006e-05,-0.0005039321435101805,-0.002251869399534641,0.002622573672747906,0.0011259176815182125
2021-10-21,0.0046004799421012505,-0.0006926959362438871,-0.006488331447676376,-0.003972565068697918,-0.001627787450244905,-0.006228267392346156
2021-10-22,0.008795373178452245,0.00682775489902464,0.006468301812562351,0.011356187526920334,0.010578776969980625,0.0017834037915283804
2021-10-25,8.686594178423472e-05,-0.002111088021254856,0.007303221985085424,-0.001207956986963295,-0.006582543048685517,-0.006669408990469752
2021-10-26,-0.014758619068418695,-0.016036925538327453,-0.008288855468377465,-0.010899833727511559,-0.0086604259986407,0.006098193069777994
2021-10-27,-0.018430462792515836,-0.013533460245923251,-0.012927454745244257,-0.008005972026227265,-0.005961008450671309,0.012469454341844526
2021-10-28,0.012177506655249746,0.019082258539454368,0.011742792352630286,0.008591396548326182,0.005446388486230064,-0.006731118169019682
2021-10-29,-0.005930044777483768,0.006879147286268107,0.010810384901537538,0.0010360754184315566,0.0006465451374273067,0.006576589914911075
2021-11-01,-0.002113992183265734,-0.001606978540108701,-0.010285757427012428,-0.017016747665965972,-0.004297229408887067,-0.002183237225621333
2021-11-02,0.000589097950753342,0.0009297242498934463,-0.004251286515968081,0.0031118971184143454,-0.00028636008151344133,-0.0008754580322667833
2021-11-03,0.005935970091759443,0.013662363426174561,0.009302469975695124,0.00445977124283062,0.0028549218682070126,-0.0030810482235524308
2021-11-04,-0.006585203736902507,-0.012230946235985031,-0.008682464929843273,-0.006027154110505763,-0.010826055045722264,-0.004240851308819757
2021-11-05,0.005301673066056817,0.0023696012595440783,-0.0012618971848086821,0.0009615755409424965,0.006662679173381543,0.001361006107324726
2021-11-08,0.0036359702629396866,0.005509611054751897,0.001184235369206088,0.0025807749049425637,0.0012612306032195233,-0.0023747396597201633
2021-11-09,-0.005295296457528058,-0.006358224651576986,-0.007363816944595296,-0.00580127730373747,-0.0047830741802368975,0.0005122222772911602
2021-11-10,0.01360867935099547,0.010994240967421156,0.01614466867560967,0.009681281130419465,0.012050197227419072,-0.001558482123576399
2021-11-11,-0.008994496182702082,0.0013502956209358022,0.0007269045261243311,0.0012780612161816943,0.0057469278921884045,0.014741424074890486
2021-11-12,-0.003033862838167972,-0.0034144841386598663,-0.002090835085158594,0.001198486996371213,-0.006388287479832874,-0.003354424641664902
2021-11-15,-0.002643185405464809,-0.003117345332687007,-0.004975019911520497,-0.0074942657121475215,-0.006787596274753566,-0.004144410869288757
2021-11-16,0.013885936284385125,0.006716663198763589,0.004070823774096484,0.005416086557072023,-0.0008791282683843683,-0.014765064552769493
2021-11-17,-0.005378463071785585,-0.006147129982581967,-0.0037723545454554403,-0.008846091746826257,-0.005931606495294627,-0.0005531434235090419
2021-11-18,0.014829296348788202,0.010637026038275639,0.011308049113323943,0.011133517921061703,0.010186153086654177,-0.004643143262134025
2021-11-19,0.019843083090399498,0.01043966718856144,0.009467476913744872,0.003434500332797142,0.004519095762848098,-0.0153239873275514
2021-11-22,0.005321889092377342,-0.0025415425778761505,0.003935511503045925,0.002284824988881811,-0.0007445823139862254,-0.006066471406363567
2021-11-23,0.006534400166794589,-0.0016038724933436954,0.00277626156328078,-0.0015065423139525341,-0.0039861169467729244,-0.010520517113567513
2021-11-24,-0.005048364532555718,-0.002756959282753873,-0.0034694569444474253,-0.003839085384715712,0.0005431000719806233,0.005591464604536341
2021-11-25,-0.0017037907178270497,-0.00737881667226042,-0.01100825199310631,-0.012994683554144555,-0.009722542281459044,-0.008018751563631995
2021-11-26,8.783483925659316e-06,-0.003772252189645904,-0.004214693575118827,-0.0005504932231613953,0.0005751498704740408,0.0005663663865483814
2021-11-29,0.0028773848428529252,0.004808380866805033,-0.00028380580806446857,0.0017633553917559672,-0.00047456286895816566,-0.003351947711811091
2021-11-30,-0.00013839888189969422,0.0014051024648128047,0.006271147265195349,0.00883955483913616,0.005005377459398721,0.005143776341298416
2021-12-01,0.0022514757257732785,-0.0002516247606676062,0.005777860483469217,-0.000523047780796103,0.00035596747021927866,-0.0018955082555539998
2021-12-02,0.007924673784121018,0.016015335648081445,0.010588378463520471,0.011784087566754243,0.01162051137431334,0.0036958375901923225
2021-12-03,-0.003443402372328516,-0.004839918453667769,-0.001110856310266826,-0.005335882475385497,-0.00912421340451984,-0.005680811032191324
2021-12-06,-0.0033553353719207773,0.005376584766243521,0.005386066722880312,0.0020735667725215556,0.0036252725112085977,0.006980607883129375
2021-12-07,0.016518397884764592,0.014107785071635251,0.015059435977892784,0.011552270773333451,0.007878053644011375,-0.008640344240753217
2021-12-08,0.005851803557714425,0.012239356532702967,0.01618140769852588,0.010652578646545853,0.005223166387302802,-0.0006286371704116228
2021-12-09,0.0070398982383054545,-0.006072563727440601,-0.0044783091627449674,-0.006573906354390628,-0.006866337023118689,-0.013906235261424144
2021-12-10,0.01517914299818914,0.011315920056439279,0.00498738111183312,0.005474219156411309,-0.0026745970917565224,-0.017853740089945662
2021-12-13,-0.015320223215765335,-0.004320914812303212,-0.009291917927280317,-0.00851545276805579,-0.0028901691166159653,0.01243005409914937
2021-12-14,-0.002709735392753009,-0.010717664273556596,-0.0025274801055434476,-0.0035761457838502085,-0.003182297032151914,-0.00047256163939890516
2021-12-15,0.015593105960668742,0.0074880048867670915,0.004866112824656551,0.007714755986891052,0.0016552153287054403,-0.013937890631963303
2021-12-16,-0.010274701960528466,-0.01789978397996579,-0.013890288264726195,-0.009568716813895073,-0.007088681408707067,0.0031860205518213997
